time,diss_power (W)
0,20.85001708799999
1,20.85001708799999
2,20.85001708799999
3,20.85001708799999
4,20.85001708799999
5,20.85001708799999
6,20.85001708799999
7,20.85001708799999
8,20.85001708799999
9,20.85001708799999
10,20.85001708799999
11,20.85001708799999
12,20.85001708799999
13,20.85001708799999
14,20.85001708799999
15,20.85001708799999
16,20.85001708799999
17,20.85001708799999
18,20.85001708799999
19,20.85001708799999
20,20.85001708799999
21,20.85001708799999
22,20.85001708799999
23,20.85001708799999
24,20.85001708799999
25,20.85001708799999
26,20.85001708799999
27,20.85001708799999
28,20.85001708799999
29,20.85001708799999
30,20.85001708799999
31,20.85001708799999
32,20.85001708799999
33,20.85001708799999
34,20.85001708799999
35,20.85001708799999
36,20.85001708799999
37,20.85001708799999
38,20.85001708799999
39,20.85001708799999
40,20.85001708799999
41,20.85001708799999
42,20.85001708799999
43,20.85001708799999
44,20.85001708799999
45,20.85001708799999
46,20.85001708799999
47,20.85001708799999
48,20.85001708799999
49,20.85001708799999
50,20.85001708799999
51,20.85001708799999
52,20.85001708799999
53,20.85001708799999
54,20.85001708799999
55,20.85001708799999
56,20.85001708799999
57,20.85001708799999
58,20.85001708799999
59,20.85001708799999
60,20.85001708799999
61,20.85001708799999
62,20.85001708799999
63,20.85001708799999
64,20.85001708799999
65,20.85001708799999
66,20.85001708799999
67,20.85001708799999
68,20.85001708799999
69,20.85001708799999
70,20.85001708799999
71,20.85001708799999
72,20.85001708799999
73,20.85001708799999
74,20.85001708799999
75,20.85001708799999
76,20.85001708799999
77,20.85001708799999
78,20.85001708799999
79,20.85001708799999
80,20.85001708799999
81,20.85001708799999
82,20.85001708799999
83,20.85001708799999
84,20.85001708799999
85,20.85001708799999
86,20.85001708799999
87,20.85001708799999
88,20.85001708799999
89,20.85001708799999
90,20.85001708799999
91,20.85001708799999
92,20.85001708799999
93,20.85001708799999
94,20.85001708799999
95,20.85001708799999
96,20.85001708799999
97,20.85001708799999
98,20.85001708799999
99,20.85001708799999
100,20.85001708799999
101,20.85001708799999
102,20.85001708799999
103,20.85001708799999
104,20.85001708799999
105,20.85001708799999
106,20.85001708799999
107,20.85001708799999
108,20.85001708799999
109,20.85001708799999
110,20.85001708799999
111,20.85001708799999
112,20.85001708799999
113,20.85001708799999
114,20.85001708799999
115,20.85001708799999
116,20.85001708799999
117,20.85001708799999
118,20.85001708799999
119,20.85001708799999
120,20.85001708799999
121,20.85001708799999
122,20.85001708799999
123,20.85001708799999
124,20.85001708799999
125,20.85001708799999
126,20.85001708799999
127,20.85001708799999
128,20.85001708799999
129,20.85001708799999
130,20.85001708799999
131,20.85001708799999
132,20.85001708799999
133,20.85001708799999
134,20.85001708799999
135,20.85001708799999
136,20.85001708799999
137,20.85001708799999
138,20.85001708799999
139,20.85001708799999
140,20.85001708799999
141,20.85001708799999
142,20.85001708799999
143,20.85001708799999
144,20.85001708799999
145,20.85001708799999
146,20.85001708799999
147,20.85001708799999
148,20.85001708799999
149,20.85001708799999
150,20.85001708799999
151,20.85001708799999
152,20.85001708799999
153,20.85001708799999
154,20.85001708799999
155,20.85001708799999
156,20.85001708799999
157,20.85001708799999
158,20.85001708799999
159,20.85001708799999
160,20.85001708799999
161,20.85001708799999
162,20.85001708799999
163,20.85001708799999
164,20.85001708799999
165,20.85001708799999
166,20.85001708799999
167,20.85001708799999
168,20.85001708799999
169,20.85001708799999
170,20.85001708799999
171,20.85001708799999
172,20.85001708799999
173,20.85001708799999
174,20.85001708799999
175,20.85001708799999
176,20.85001708799999
177,20.85001708799999
178,20.85001708799999
179,20.85001708799999
180,20.85001708799999
181,20.85001708799999
182,20.85001708799999
183,20.85001708799999
184,20.85001708799999
185,20.85001708799999
186,20.85001708799999
187,20.85001708799999
188,20.85001708799999
189,20.85001708799999
190,20.85001708799999
191,20.85001708799999
192,20.85001708799999
193,20.85001708799999
194,20.85001708799999
195,20.85001708799999
196,20.85001708799999
197,20.85001708799999
198,20.85001708799999
199,20.85001708799999
200,20.85001708799999
201,20.85001708799999
202,20.85001708799999
203,20.85001708799999
204,20.85001708799999
205,20.85001708799999
206,20.85001708799999
207,20.85001708799999
208,20.85001708799999
209,20.85001708799999
210,20.85001708799999
211,20.85001708799999
212,20.85001708799999
213,20.85001708799999
214,20.85001708799999
215,20.85001708799999
216,20.85001708799999
217,20.85001708799999
218,20.85001708799999
219,20.85001708799999
220,20.85001708799999
221,20.85001708799999
222,20.85001708799999
223,20.85001708799999
224,20.85001708799999
225,20.85001708799999
226,20.85001708799999
227,20.85001708799999
228,20.85001708799999
229,20.85001708799999
230,20.85001708799999
231,20.85001708799999
232,20.85001708799999
233,20.85001708799999
234,20.85001708799999
235,20.85001708799999
236,20.85001708799999
237,20.85001708799999
238,20.85001708799999
239,20.85001708799999
240,20.85001708799999
241,20.85001708799999
242,20.85001708799999
243,20.85001708799999
244,20.85001708799999
245,20.85001708799999
246,20.85001708799999
247,20.85001708799999
248,20.85001708799999
249,20.85001708799999
250,20.85001708799999
251,20.85001708799999
252,20.85001708799999
253,20.85001708799999
254,20.85001708799999
255,20.85001708799999
256,20.85001708799999
257,20.85001708799999
258,20.85001708799999
259,20.85001708799999
260,20.85001708799999
261,20.85001708799999
262,20.85001708799999
263,20.85001708799999
264,20.85001708799999
265,20.85001708799999
266,20.85001708799999
267,20.85001708799999
268,20.85001708799999
269,20.85001708799999
270,20.85001708799999
271,20.85001708799999
272,20.85001708799999
273,20.85001708799999
274,20.85001708799999
275,20.85001708799999
276,20.85001708799999
277,20.85001708799999
278,20.85001708799999
279,20.85001708799999
280,20.85001708799999
281,20.85001708799999
282,20.85001708799999
283,20.85001708799999
284,20.85001708799999
